proxy_fusion_name	sample	prog	num_reads	validated_fusion	matched_illumina	other_illumina
K562|RPLP2--RPS15A	K562	fusionseeker	2	FALSE	NA	NA
K562|RPLP2--RPS16	K562	fusionseeker	2	FALSE	NA	NA
K562|RPLP2--RPS18	K562	fusionseeker	2	FALSE	NA	NA
K562|RPLP2--RPS2	K562	fusionseeker	2	FALSE	NA	NA
K562|RPLP2--RPS20	K562	fusionseeker	2	FALSE	NA	NA
K562|RPLP2--RPS23	K562	fusionseeker	2	FALSE	NA	NA
K562|RPLP2--RPS25	K562	fusionseeker	2	FALSE	NA	NA
K562|RPLP2--RPS29	K562	fusionseeker	2	FALSE	NA	NA
K562|RPLP2--RPS3	K562	fusionseeker	2	FALSE	NA	NA
K562|RPLP2--RPS3A	K562	fusionseeker	2	FALSE	NA	NA
K562|RPLP2--RPS5	K562	fusionseeker	2	FALSE	NA	NA
K562|RPLP2--RPS6	K562	fusionseeker	2	FALSE	NA	NA
K562|RPLP2--SNRNP70	K562	fusionseeker	2	FALSE	NA	NA
K562|RPLP2--SNRPA1	K562	fusionseeker	2	FALSE	NA	NA
K562|RPLP2--TSPAN9	K562	fusionseeker	2	FALSE	NA	NA
K562|RPS10-NUDT3--MED30	K562	fusionseeker	2	FALSE	NA	NA
K562|RPS11--GNB2L1	K562	fusionseeker	2	FALSE	NA	NA
K562|RPS11--LGALS1	K562	fusionseeker	2	FALSE	NA	NA
K562|RPS11--PIN4	K562	fusionseeker	2	FALSE	NA	NA
K562|RPS11--RPL15P3	K562	fusionseeker	2	FALSE	NA	NA
K562|RPS12--APOO	K562	fusionseeker	2	FALSE	NA	NA
K562|RPS12--PIN4	K562	fusionseeker	2	FALSE	NA	NA
K562|RPS12--RPL12	K562	fusionseeker	2	FALSE	NA	NA
K562|RPS12--RPL35	K562	fusionseeker	2	FALSE	NA	NA
K562|RPS13--CHCHD2	K562	fusionseeker	2	FALSE	NA	NA
K562|RPS13--EEF1A1	K562	fusionseeker	2	FALSE	NA	NA
K562|RPS13--FTL	K562	fusionseeker	2	FALSE	NA	NA
K562|RPS13--MIR4435-1HG	K562	fusionseeker	2	FALSE	NA	NA
K562|RPS13--RPL6P27	K562	fusionseeker	2	FALSE	NA	NA
K562|RPS13--RPLP0	K562	fusionseeker	2	FALSE	NA	NA
K562|RPS13--YWHAZ	K562	fusionseeker	2	FALSE	NA	NA
K562|RPS14--EEF1A1	K562	fusionseeker	2	FALSE	NA	NA
K562|RPS14--GNB2L1	K562	fusionseeker	2	FALSE	NA	NA
K562|RPS14--RPL30	K562	fusionseeker	2	FALSE	NA	NA
K562|RPS15--RPL15P3	K562	fusionseeker	2	FALSE	NA	NA
K562|RPS15--RPL35	K562	fusionseeker	2	FALSE	NA	NA
K562|RPS15A--FTL	K562	fusionseeker	2	FALSE	NA	NA
K562|RPS15A--HSP90AB1	K562	fusionseeker	2	FALSE	NA	NA
K562|RPS15A--IL6ST	K562	fusionseeker	2	FALSE	NA	NA
K562|RPS15A--RPL36	K562	fusionseeker	2	FALSE	NA	NA
K562|RPS15AP5--KIZ	K562	fusionseeker	2	FALSE	NA	NA
K562|RPS16--FTL	K562	fusionseeker	2	FALSE	NA	NA
K562|RPS16--IQCG	K562	fusionseeker	2	FALSE	NA	NA
K562|RPS16--PIN4	K562	fusionseeker	2	FALSE	NA	NA
K562|RPS16--RPL12	K562	fusionseeker	2	FALSE	NA	NA
K562|RPS16--RPL28	K562	fusionseeker	2	FALSE	NA	NA
K562|RPS16--RPL34	K562	fusionseeker	2	FALSE	NA	NA
K562|RPS16--RPL35	K562	fusionseeker	2	FALSE	NA	NA
K562|RPS17--PPIA	K562	fusionseeker	2	FALSE	NA	NA
K562|RPS17--RBFOX2	K562	fusionseeker	2	FALSE	NA	NA
K562|RPS18--AGAP3	K562	fusionseeker	2	FALSE	NA	NA
K562|RPS18--CHCHD2	K562	fusionseeker	2	FALSE	NA	NA
K562|RPS18--PIN4	K562	fusionseeker	2	FALSE	NA	NA
K562|RPS18--RPL35	K562	fusionseeker	2	FALSE	NA	NA
K562|RPS18--RPL39	K562	fusionseeker	2	FALSE	NA	NA
K562|RPS18--TOMM7	K562	fusionseeker	2	FALSE	NA	NA
K562|RPS19--CAND2	K562	fusionseeker	2	FALSE	NA	NA
K562|RPS19--EEF1A1	K562	fusionseeker	2	FALSE	NA	NA
K562|RPS19--FTL	K562	fusionseeker	2	FALSE	NA	NA
K562|RPS19--IQCG	K562	fusionseeker	2	FALSE	NA	NA
K562|RPS19--NKIRAS1	K562	fusionseeker	2	FALSE	NA	NA
K562|RPS19--RPL3	K562	fusionseeker	2	FALSE	NA	NA
K562|RPS19--RPL35	K562	fusionseeker	2	FALSE	NA	NA
K562|RPS19--RPL37	K562	fusionseeker	2	FALSE	NA	NA
K562|RPS19--RPL7A	K562	fusionseeker	2	FALSE	NA	NA
K562|RPS19--SQSTM1	K562	fusionseeker	2	FALSE	NA	NA
K562|RPS2--ALDOA	K562	fusionseeker	2	FALSE	NA	NA
K562|RPS2--CTC-575D19.1	K562	fusionseeker	2	FALSE	NA	NA
K562|RPS2--OOEP	K562	fusionseeker	2	FALSE	NA	NA
K562|RPS2--PCNP	K562	fusionseeker	2	FALSE	NA	NA
K562|RPS2--RBFOX2	K562	fusionseeker	2	FALSE	NA	NA
K562|RPS2--RPL34	K562	fusionseeker	2	FALSE	NA	NA
K562|RPS2--RPL37A	K562	fusionseeker	2	FALSE	NA	NA
K562|RPS2--TMSB4X	K562	fusionseeker	2	FALSE	NA	NA
K562|RPS2--TRABD2A	K562	fusionseeker	2	FALSE	NA	NA
K562|RPS20--RPL12	K562	fusionseeker	2	FALSE	NA	NA
K562|RPS21--EEF1A1	K562	fusionseeker	2	FALSE	NA	NA
K562|RPS21--IL6ST	K562	fusionseeker	2	FALSE	NA	NA
K562|RPS21--OOEP	K562	fusionseeker	2	FALSE	NA	NA
K562|RPS21--RPL35	K562	fusionseeker	2	FALSE	NA	NA
K562|RPS23--CSNK2B	K562	fusionseeker	2	FALSE	NA	NA
K562|RPS23--OOEP	K562	fusionseeker	2	FALSE	NA	NA
K562|ATG10--PIN4	K562	fusionseeker	2	FALSE	NA	NA
K562|RPS24--EEF1B2	K562	fusionseeker	2	FALSE	NA	NA
K562|RPS24--RP11-179A16.1	K562	fusionseeker	2	FALSE	NA	NA
K562|RPS24--RP11-462G2.1	K562	fusionseeker	2	FALSE	NA	NA
K562|RPS24--RPL19	K562	fusionseeker	2	FALSE	NA	NA
K562|RPS24--RPL35	K562	fusionseeker	2	FALSE	NA	NA
K562|RPS24--RPL37	K562	fusionseeker	2	FALSE	NA	NA
K562|RPS24--RPL7A	K562	fusionseeker	2	FALSE	NA	NA
K562|RPS24--SUB1	K562	fusionseeker	2	FALSE	NA	NA
K562|RPS24--TPI1	K562	fusionseeker	2	FALSE	NA	NA
K562|RPS25--HBA1	K562	fusionseeker	2	FALSE	NA	NA
K562|RPS25--RBFOX2	K562	fusionseeker	2	FALSE	NA	NA
K562|RPS25--RPL12	K562	fusionseeker	2	FALSE	NA	NA
K562|RPS25--RPL23A	K562	fusionseeker	2	FALSE	NA	NA
K562|RPS25--RPL28	K562	fusionseeker	2	FALSE	NA	NA
K562|RPS25--RPL30	K562	fusionseeker	2	FALSE	NA	NA
K562|RPS25--RPL34	K562	fusionseeker	2	FALSE	NA	NA
K562|RPS25--RPLP0	K562	fusionseeker	2	FALSE	NA	NA
K562|RPS25--RPLP1	K562	fusionseeker	2	FALSE	NA	NA
K562|RPS25--SGOL1	K562	fusionseeker	2	FALSE	NA	NA
K562|RPS27A--EEF1A1P5	K562	fusionseeker	2	FALSE	NA	NA
K562|RPS27A--GGCT	K562	fusionseeker	2	FALSE	NA	NA
K562|RPS27A--HSPA1B	K562	fusionseeker	2	FALSE	NA	NA
K562|RPS27A--PIM2	K562	fusionseeker	2	FALSE	NA	NA
K562|RPS29--CTC-575D19.1	K562	fusionseeker	2	FALSE	NA	NA
K562|RPS29--DGKI	K562	fusionseeker	2	FALSE	NA	NA
K562|RPS29--FTL	K562	fusionseeker	2	FALSE	NA	NA
K562|RPS29--OOEP	K562	fusionseeker	2	FALSE	NA	NA
K562|RPS29--RPL28	K562	fusionseeker	2	FALSE	NA	NA
K562|RPS2P4--AC004448.5	K562	fusionseeker	2	FALSE	NA	NA
K562|RPS3--AC018890.6	K562	fusionseeker	2	FALSE	NA	NA
K562|RPS3--ALDOA	K562	fusionseeker	2	FALSE	NA	NA
K562|RPS3--APLP2	K562	fusionseeker	2	FALSE	NA	NA
K562|RPS3--BTF3	K562	fusionseeker	2	FALSE	NA	NA
K562|RPS3--CPED1	K562	fusionseeker	2	FALSE	NA	NA
K562|RPS3--GNB2L1	K562	fusionseeker	2	FALSE	NA	NA
K562|RPS3--HSPD1	K562	fusionseeker	2	FALSE	NA	NA
K562|RPS3--MAP4	K562	fusionseeker	2	FALSE	NA	NA
K562|RPS3--PPIA	K562	fusionseeker	2	FALSE	NA	NA
K562|RPS3--PTMS	K562	fusionseeker	2	FALSE	NA	NA
K562|RPS3--RP11-849F2.7	K562	fusionseeker	2	FALSE	NA	NA
K562|RPS3--RPL14	K562	fusionseeker	2	FALSE	NA	NA
K562|RPS3--UBE2S	K562	fusionseeker	2	FALSE	NA	NA
K562|RPS3--RPL3	K562	fusionseeker	2	FALSE	NA	NA
K562|RPS3--RPL31	K562	fusionseeker	2	FALSE	NA	NA
K562|RPS3--RPL34	K562	fusionseeker	2	FALSE	NA	NA
K562|RPS3--RPL37	K562	fusionseeker	2	FALSE	NA	NA
K562|RPS3--RPL8	K562	fusionseeker	2	FALSE	NA	NA
K562|RPS3--RPLP1	K562	fusionseeker	2	FALSE	NA	NA
K562|RPS3--SENP3-EIF4A1	K562	fusionseeker	2	FALSE	NA	NA
K562|RPS3--TSPAN9	K562	fusionseeker	2	FALSE	NA	NA
K562|RPS3A--OOEP	K562	fusionseeker	2	FALSE	NA	NA
K562|RPS3A--RPL35	K562	fusionseeker	2	FALSE	NA	NA
K562|RPS3AP6--RP11-795H16.3	K562	fusionseeker	2	FALSE	NA	NA
K562|RPS4XP13--PIN4	K562	fusionseeker	2	FALSE	NA	NA
K562|RPS5--IL6ST	K562	fusionseeker	2	FALSE	NA	NA
K562|RPS5--PIN4	K562	fusionseeker	2	FALSE	NA	NA
K562|RPS5--RBFOX2	K562	fusionseeker	2	FALSE	NA	NA
K562|RPS5--RPL37	K562	fusionseeker	2	FALSE	NA	NA
K562|RPS6--PIN4	K562	fusionseeker	2	FALSE	NA	NA
K562|RPS7--TMSB4X	K562	fusionseeker	2	FALSE	NA	NA
K562|RPS7P4--RP11-192H23.4	K562	fusionseeker	2	FALSE	NA	NA
K562|RPS8--ADCY10	K562	fusionseeker	2	FALSE	NA	NA
K562|RPS8--CAND2	K562	fusionseeker	2	FALSE	NA	NA
K562|RPS8--CHCHD2	K562	fusionseeker	2	FALSE	NA	NA
K562|RPS8--EEF1A1P5	K562	fusionseeker	2	FALSE	NA	NA
K562|RPS8--BEST1	K562	fusionseeker	2	FALSE	NA	NA
K562|RPS8--FTL	K562	fusionseeker	2	FALSE	NA	NA
K562|RPS8--GPX4	K562	fusionseeker	2	FALSE	NA	NA
K562|RPS8--HBA1	K562	fusionseeker	2	FALSE	NA	NA
K562|RPS8--IQCG	K562	fusionseeker	2	FALSE	NA	NA
K562|RPS8--LDHA	K562	fusionseeker	2	FALSE	NA	NA
K562|RPS8--PLEKHA7	K562	fusionseeker	2	FALSE	NA	NA
K562|RPS8--PTCD1	K562	fusionseeker	2	FALSE	NA	NA
K562|RPS8--RP11-179A16.1	K562	fusionseeker	2	FALSE	NA	NA
K562|RPS8--RP11-3P17.4	K562	fusionseeker	2	FALSE	NA	NA
K562|RPS8--RP11-864N7.2	K562	fusionseeker	2	FALSE	NA	NA
K562|RPS8--RP11-968A15.8	K562	fusionseeker	2	FALSE	NA	NA
K562|RPS8--RPL12	K562	fusionseeker	2	FALSE	NA	NA
K562|RPS8--RPL13A	K562	fusionseeker	2	FALSE	NA	NA
K562|RPS8--RPL13AP5	K562	fusionseeker	2	FALSE	NA	NA
K562|RPS8--RPL23	K562	fusionseeker	2	FALSE	NA	NA
K562|RPS8--RPL27A	K562	fusionseeker	2	FALSE	NA	NA
K562|RPS8--RPL30	K562	fusionseeker	2	FALSE	NA	NA
K562|RPS8--RPL34	K562	fusionseeker	2	FALSE	NA	NA
K562|RPS8--RPL35	K562	fusionseeker	2	FALSE	NA	NA
K562|RPS8--RPL38	K562	fusionseeker	2	FALSE	NA	NA
K562|RPS8--RPL8	K562	fusionseeker	2	FALSE	NA	NA
K562|RPS8--RPLP1	K562	fusionseeker	2	FALSE	NA	NA
K562|RPS8--RPS23P8	K562	fusionseeker	2	FALSE	NA	NA
K562|RPS8--TXNRD1	K562	fusionseeker	2	FALSE	NA	NA
K562|RPS8--UQCRH	K562	fusionseeker	2	FALSE	NA	NA
K562|RPS9--MSN	K562	fusionseeker	2	FALSE	NA	NA
K562|RPS9--RPL12	K562	fusionseeker	2	FALSE	NA	NA
K562|RPS9--RPL7A	K562	fusionseeker	2	FALSE	NA	NA
K562|RPSA--RP11-306O13.1	K562	fusionseeker	2	FALSE	NA	NA
K562|RPSAP4--RP11-255H23.2	K562	fusionseeker	2	FALSE	NA	NA
K562|RSF1--FTH1P10	K562	fusionseeker	2	FALSE	NA	NA
K562|SCHLAP1--FTH1P10	K562	fusionseeker	2	FALSE	NA	NA
K562|SCHLAP1--FTH1P8	K562	fusionseeker	2	FALSE	NA	NA
K562|SDHB--HBG2	K562	fusionseeker	2	FALSE	NA	NA
K562|SDHB--IQCG	K562	fusionseeker	2	FALSE	NA	NA
K562|SENP3-EIF4A1--RBFOX2	K562	fusionseeker	2	FALSE	NA	NA
K562|SENP3-EIF4A1--RPS18	K562	fusionseeker	2	FALSE	NA	NA
K562|SEPT11--TXN	K562	fusionseeker	2	FALSE	NA	NA
K562|SERBP1--TOMM20	K562	fusionseeker	2	FALSE	NA	NA
K562|SF3A3--ATRN	K562	fusionseeker	2	FALSE	NA	NA
K562|SLC25A37--EEF1A1P5	K562	fusionseeker	2	FALSE	NA	NA
K562|SMC3--RPS20	K562	fusionseeker	2	FALSE	NA	NA
K562|SMOC1--MTX2	K562	fusionseeker	2	FALSE	NA	NA
K562|SMOC1--RP11-244M2.1	K562	fusionseeker	2	FALSE	NA	NA
K562|SMOC1--RPL7AP30	K562	fusionseeker	2	FALSE	NA	NA
K562|SMYD3--EEF1A1	K562	fusionseeker	2	FALSE	NA	NA
K562|SNHG1--MRPL22	K562	fusionseeker	2	FALSE	NA	NA
K562|RPL12--SNHG12	K562	fusionseeker	2	FALSE	NA	NA
K562|SNRPB--RPS12	K562	fusionseeker	2	FALSE	NA	NA
K562|SNRPE--HBG2	K562	fusionseeker	2	FALSE	NA	NA
K562|SON--CAND2	K562	fusionseeker	2	FALSE	NA	NA
K562|SRP14--RPL14	K562	fusionseeker	2	FALSE	NA	NA
K562|SRSF10--MGC27382	K562	fusionseeker	2	FALSE	NA	NA
K562|SSR2--EEF1A1	K562	fusionseeker	2	FALSE	NA	NA
K562|ST13P5--DLEU1	K562	fusionseeker	2	FALSE	NA	NA
K562|STMN1--HBG1	K562	fusionseeker	2	FALSE	NA	NA
K562|SVIL--ZNF704	K562	fusionseeker	2	FALSE	NA	NA
K562|SYN3--ACOT13	K562	fusionseeker	2	FALSE	NA	NA
K562|TAGLN2--CCM2	K562	fusionseeker	2	FALSE	NA	NA
K562|TAGLN2--HSPA8	K562	fusionseeker	2	FALSE	NA	NA
K562|TAOK3--AC022210.2	K562	fusionseeker	2	FALSE	NA	NA
K562|TAPBP--LINC00963	K562	fusionseeker	2	FALSE	NA	NA
K562|TAPT1-AS1--RPL30	K562	fusionseeker	2	FALSE	NA	NA
K562|TBC1D3D--CH17-431G21.1	K562	fusionseeker	2	FALSE	NA	NA
K562|THSD4--LRCH3	K562	fusionseeker	2	FALSE	NA	NA
K562|TKT--RPL35	K562	fusionseeker	2	FALSE	NA	NA
K562|TLK2--RPS10-NUDT3	K562	fusionseeker	2	FALSE	NA	NA
K562|TMEM150C--RPS6	K562	fusionseeker	2	FALSE	NA	NA
K562|TOMM20--BCL2L13	K562	fusionseeker	2	FALSE	NA	NA
K562|TOMM40--NBEAP3	K562	fusionseeker	2	FALSE	NA	NA
K562|TPI1--RPL8	K562	fusionseeker	2	FALSE	NA	NA
K562|TPT1--ALDOA	K562	fusionseeker	2	FALSE	NA	NA
K562|TPT1--EEF1A1	K562	fusionseeker	2	FALSE	NA	NA
K562|TPT1--FTL	K562	fusionseeker	2	FALSE	NA	NA
K562|TPT1--RPL13	K562	fusionseeker	2	FALSE	NA	NA
K562|TPT1--RPS18	K562	fusionseeker	2	FALSE	NA	NA
K562|TPT1--RPS20	K562	fusionseeker	2	FALSE	NA	NA
K562|TPT1--RPS3AP6	K562	fusionseeker	2	FALSE	NA	NA
K562|TRAPPC10--H2AFZ	K562	fusionseeker	2	FALSE	NA	NA
K562|TSPAN9--EEF1A1	K562	fusionseeker	2	FALSE	NA	NA
K562|TSPAN9--EEF2	K562	fusionseeker	2	FALSE	NA	NA
K562|TSPAN9--IL6ST	K562	fusionseeker	2	FALSE	NA	NA
K562|TSPAN9--IQCG	K562	fusionseeker	2	FALSE	NA	NA
K562|TSPAN9--RP11-306O13.1	K562	fusionseeker	2	FALSE	NA	NA
K562|TSPAN9--RPL18	K562	fusionseeker	2	FALSE	NA	NA
K562|TSPAN9--RPL28	K562	fusionseeker	2	FALSE	NA	NA
K562|TSPAN9--RPL37	K562	fusionseeker	2	FALSE	NA	NA
K562|TSPAN9--RPS12	K562	fusionseeker	2	FALSE	NA	NA
K562|TSPAN9--RPS20	K562	fusionseeker	2	FALSE	NA	NA
K562|TSPAN9--RPS5	K562	fusionseeker	2	FALSE	NA	NA
K562|TSPAN9--SNHG5	K562	fusionseeker	2	FALSE	NA	NA
K562|TSPAN9--TMBIM6	K562	fusionseeker	2	FALSE	NA	NA
K562|TSPAN9--TXNRD1	K562	fusionseeker	2	FALSE	NA	NA
K562|TUBA1B--ALDOA	K562	fusionseeker	2	FALSE	NA	NA
K562|TUBA1B--H3F3B	K562	fusionseeker	2	FALSE	NA	NA
K562|TUBA1B--MRPL52	K562	fusionseeker	2	FALSE	NA	NA
K562|TWIST2--GRM4	K562	fusionseeker	2	FALSE	NA	NA
K562|TXNRD1--FTL	K562	fusionseeker	2	FALSE	NA	NA
K562|TXNRD1--HBA1	K562	fusionseeker	2	FALSE	NA	NA
K562|TXNRD1--OOEP	K562	fusionseeker	2	FALSE	NA	NA
K562|TXNRD1--RBFOX2	K562	fusionseeker	2	FALSE	NA	NA
K562|TXNRD1--RPL19	K562	fusionseeker	2	FALSE	NA	NA
K562|TXNRD1--RPL35	K562	fusionseeker	2	FALSE	NA	NA
K562|TXNRD1--RPL7A	K562	fusionseeker	2	FALSE	NA	NA
K562|TXNRD1--RPLP0	K562	fusionseeker	2	FALSE	NA	NA
K562|TXNRD1--RPS14	K562	fusionseeker	2	FALSE	NA	NA
K562|TXNRD1--STEAP1B	K562	fusionseeker	2	FALSE	NA	NA
K562|TXNRD1--UBA52	K562	fusionseeker	2	FALSE	NA	NA
K562|TXNRD1--UBE2Q2P2	K562	fusionseeker	2	FALSE	NA	NA
K562|TYMS--RPL31	K562	fusionseeker	2	FALSE	NA	NA
K562|UBA52--PABPC1	K562	fusionseeker	2	FALSE	NA	NA
K562|UBA52--PIN4	K562	fusionseeker	2	FALSE	NA	NA
K562|UBB--FTL	K562	fusionseeker	2	FALSE	NA	NA
K562|UBC--C6orf48	K562	fusionseeker	2	FALSE	NA	NA
K562|UBE2Q2P2--CAND2	K562	fusionseeker	2	FALSE	NA	NA
K562|UBE2Q2P2--EEF1A1	K562	fusionseeker	2	FALSE	NA	NA
K562|UBE2Q2P2--OOEP	K562	fusionseeker	2	FALSE	NA	NA
K562|UBE2Q2P2--RPL12	K562	fusionseeker	2	FALSE	NA	NA
K562|UBE2Q2P2--RPL28	K562	fusionseeker	2	FALSE	NA	NA
K562|UBE2Q2P2--RPL3	K562	fusionseeker	2	FALSE	NA	NA
K562|UBE2Q2P2--RPL34	K562	fusionseeker	2	FALSE	NA	NA
K562|UBE2Q2P2--RPS14	K562	fusionseeker	2	FALSE	NA	NA
K562|UBE2Q2P2--RPS19	K562	fusionseeker	2	FALSE	NA	NA
K562|UBE2Q2P2--RPS20	K562	fusionseeker	2	FALSE	NA	NA
K562|UNC50--HINT1	K562	fusionseeker	2	FALSE	NA	NA
K562|UPF3A--ERP44	K562	fusionseeker	2	FALSE	NA	NA
K562|UQCRH--AP000350.10	K562	fusionseeker	2	FALSE	NA	NA
K562|UQCRH--ELAVL1	K562	fusionseeker	2	FALSE	NA	NA
K562|UQCRH--RPL28	K562	fusionseeker	2	FALSE	NA	NA
K562|UQCRH--RPL38	K562	fusionseeker	2	FALSE	NA	NA
K562|UQCRH--RPLP1	K562	fusionseeker	2	FALSE	NA	NA
K562|UQCRH--RPS12	K562	fusionseeker	2	FALSE	NA	NA
K562|UQCRH--RPS14	K562	fusionseeker	2	FALSE	NA	NA
K562|UQCRH--RPS23	K562	fusionseeker	2	FALSE	NA	NA
K562|UROD--HBG2	K562	fusionseeker	2	FALSE	NA	NA
K562|VASP--FTL	K562	fusionseeker	2	FALSE	NA	NA
K562|VIM--FTH1	K562	fusionseeker	2	FALSE	NA	NA
K562|VIM--NMU	K562	fusionseeker	2	FALSE	NA	NA
K562|VIM--RPLP1	K562	fusionseeker	2	FALSE	NA	NA
K562|VIM--SFT2D1	K562	fusionseeker	2	FALSE	NA	NA
K562|VTI1A--EEF1A1	K562	fusionseeker	2	FALSE	NA	NA
K562|WDR47--LRCH3	K562	fusionseeker	2	FALSE	NA	NA
K562|YBX1--PRAME	K562	fusionseeker	2	FALSE	NA	NA
K562|YBX1--RPS18	K562	fusionseeker	2	FALSE	NA	NA
K562|YBX1P1--EFCAB10	K562	fusionseeker	2	FALSE	NA	NA
K562|YIF1B--RPL14	K562	fusionseeker	2	FALSE	NA	NA
K562|ZNF518A--NPM1	K562	fusionseeker	2	FALSE	NA	NA
K562|ZNF592--DLGAP1	K562	fusionseeker	2	FALSE	NA	NA
K562|ZNF846--UBE2L3	K562	fusionseeker	2	FALSE	NA	NA
K562|ZSWIM6--FAM133B	K562	fusionseeker	2	FALSE	NA	NA
MCF7|A2MP1--PTMAP5	MCF7	fusionseeker	2	FALSE	NA	NA
MCF7|ABCA3--RPS16	MCF7	fusionseeker	2	FALSE	NA	NA
MCF7|ABTB2--MMADHC	MCF7	fusionseeker	2	FALSE	NA	NA
MCF7|AC004448.5--BSG	MCF7	fusionseeker	2	FALSE	NA	NA
MCF7|AC004448.5--EEF1A1	MCF7	fusionseeker	2	FALSE	NA	NA
MCF7|AC004448.5--HSPB1	MCF7	fusionseeker	2	FALSE	NA	NA
MCF7|AC018890.6--HIST1H3PS1	MCF7	fusionseeker	2	FALSE	NA	NA
MCF7|AC018890.6--TFF1	MCF7	fusionseeker	2	FALSE	NA	NA
MCF7|AC024592.12--RPS3A	MCF7	fusionseeker	2	FALSE	NA	NA
MCF7|AC092670.1--IL6ST	MCF7	fusionseeker	2	FALSE	NA	NA
MCF7|ACTB--CLDN4	MCF7	fusionseeker	2	FALSE	NA	NA
MCF7|ACTB--DECR1	MCF7	fusionseeker	2	FALSE	NA	NA
MCF7|ACTB--EEF1D	MCF7	fusionseeker	2	FALSE	NA	NA
MCF7|ACTB--HSD17B10	MCF7	fusionseeker	2	FALSE	NA	NA
MCF7|ACTB--PPIA	MCF7	fusionseeker	2	FALSE	NA	NA
MCF7|ACTB--SPIN1	MCF7	fusionseeker	2	FALSE	NA	NA
MCF7|ACTB--TMSB4X	MCF7	fusionseeker	2	FALSE	NA	NA
MCF7|ACTB--TUBB4B	MCF7	fusionseeker	2	FALSE	NA	NA
MCF7|ACTG1--AC018890.6	MCF7	fusionseeker	2	FALSE	NA	NA
MCF7|ACTG1--CDC37	MCF7	fusionseeker	2	FALSE	NA	NA
MCF7|ACTG1--DGKI	MCF7	fusionseeker	2	FALSE	NA	NA
MCF7|ACTG1--GNAS	MCF7	fusionseeker	2	FALSE	NA	NA
MCF7|ACTG1--NKIRAS1	MCF7	fusionseeker	2	FALSE	NA	NA
MCF7|ACTG1--RBFOX2	MCF7	fusionseeker	2	FALSE	NA	NA
MCF7|ACTG1--RP4-724E16.2	MCF7	fusionseeker	2	FALSE	NA	NA
MCF7|ACTG1--RPL14	MCF7	fusionseeker	2	FALSE	NA	NA
MCF7|ACTG1--RPS18	MCF7	fusionseeker	2	FALSE	NA	NA
MCF7|ACTG1--RPS20	MCF7	fusionseeker	2	FALSE	NA	NA
MCF7|ADIPOR1--RPL31	MCF7	fusionseeker	2	FALSE	NA	NA
MCF7|AK2--RPS8	MCF7	fusionseeker	2	FALSE	NA	NA
MCF7|AKR1C2--GAPDH	MCF7	fusionseeker	2	FALSE	NA	NA
MCF7|AL512640.1--ASB7	MCF7	fusionseeker	2	FALSE	NA	NA
MCF7|AL591893.1--ACTB	MCF7	fusionseeker	2	FALSE	NA	NA
MCF7|AL591893.1--ALDOA	MCF7	fusionseeker	2	FALSE	NA	NA
MCF7|AL591893.1--APRT	MCF7	fusionseeker	2	FALSE	NA	NA
MCF7|AL591893.1--CBX3	MCF7	fusionseeker	2	FALSE	NA	NA
MCF7|AL591893.1--COX6C	MCF7	fusionseeker	2	FALSE	NA	NA
MCF7|AL591893.1--EEF1A1	MCF7	fusionseeker	2	FALSE	NA	NA
MCF7|AL591893.1--FTH1	MCF7	fusionseeker	2	FALSE	NA	NA
MCF7|AL591893.1--GNB2L1	MCF7	fusionseeker	2	FALSE	NA	NA
MCF7|AL591893.1--KRT18	MCF7	fusionseeker	2	FALSE	NA	NA
MCF7|AL591893.1--RPL13AP5	MCF7	fusionseeker	2	FALSE	NA	NA
MCF7|AL591893.1--RPL38	MCF7	fusionseeker	2	FALSE	NA	NA
MCF7|AL591893.1--RPLP1	MCF7	fusionseeker	2	FALSE	NA	NA
MCF7|AL591893.1--RPS14	MCF7	fusionseeker	2	FALSE	NA	NA
MCF7|AL591893.1--RPS24	MCF7	fusionseeker	2	FALSE	NA	NA
MCF7|AL591893.1--TXNRD1	MCF7	fusionseeker	2	FALSE	NA	NA
MCF7|ALDOA--AP000350.10	MCF7	fusionseeker	2	FALSE	NA	NA
MCF7|ALDOA--DSCAM	MCF7	fusionseeker	2	FALSE	NA	NA
MCF7|ALDOA--HSP90AB1	MCF7	fusionseeker	2	FALSE	NA	NA
MCF7|ALDOA--HSPD1	MCF7	fusionseeker	2	FALSE	NA	NA
MCF7|ALDOA--RBFOX2	MCF7	fusionseeker	2	FALSE	NA	NA
MCF7|ALDOA--RP11-255H23.2	MCF7	fusionseeker	2	FALSE	NA	NA
MCF7|ALDOA--RPL13	MCF7	fusionseeker	2	FALSE	NA	NA
MCF7|ALDOA--RPL24	MCF7	fusionseeker	2	FALSE	NA	NA
MCF7|ALDOA--RPL28	MCF7	fusionseeker	2	FALSE	NA	NA
MCF7|ALDOA--RPL39	MCF7	fusionseeker	2	FALSE	NA	NA
MCF7|ALDOA--RPS18	MCF7	fusionseeker	2	FALSE	NA	NA
MCF7|ALDOA--RPS23	MCF7	fusionseeker	2	FALSE	NA	NA
MCF7|ALDOA--TOMM7	MCF7	fusionseeker	2	FALSE	NA	NA
MCF7|AMBRA1--GAPDH	MCF7	fusionseeker	2	FALSE	NA	NA
MCF7|AMBRA1--GRAMD1C	MCF7	fusionseeker	2	FALSE	NA	NA
MCF7|AMBRA1--RP11-745A24.2	MCF7	fusionseeker	2	FALSE	NA	NA
